"","region","LATITUDE","LONGITUDE","SURVEY_DATE","TRAP_COUNT_RAW","year","JULIAN","DDs","propsBLH","CumProps"
"1289","Quincy",47.128386667,-119.66516166,2015-05-29,1.7,2015,149,382.97055165857,0.0343627175743964,0.0906232453677709
"1290","Royal City",46.93777,-119.61106668,2015-05-29,4,2015,149,385.496426305027,0.0542740841248304,0.200814111261872
"1291","Snake River",46.248866665,-118.9205833,2015-05-29,2.5,2015,149,436.009669249524,0.031055900621118,0.0559006211180124
"1292","Basin City",46.4781222233333,-119.139825922222,2015-06-05,12,2015,156,503.115204287223,0.0646160749580658,0.157523050459941
"1293","Mattawa",46.7179444433333,-119.792933333333,2015-06-05,10,2015,156,510.091041230986,0.13953488372093,0.758139534883721
"1294","Othello",46.936780002,-119.04597834,2015-06-05,5.5,2015,156,455.221990011814,0.0700835339091038,0.123601868894238
"1295","Paterson",45.9634638883333,-119.484686116667,2015-06-05,4.33333333333333,2015,156,500.027797934754,0.0653266331658292,0.276381909547739
"1296","Quincy",47.128386667,-119.66516166,2015-06-05,1.7,2015,156,458.555079649737,0.0343627175743964,0.124985962942167
"1297","Royal City",46.93777,-119.61106668,2015-06-05,8,2015,156,460.482947065059,0.108548168249661,0.309362279511533
"1298","Snake River",46.248866665,-118.9205833,2015-06-05,5.5,2015,156,515.00446560447,0.0683229813664596,0.124223602484472
"1299","Basin City",46.4781222233333,-119.139825922222,2015-06-12,17.7777777777778,2015,163,601.855264597233,0.0957275184563938,0.253250568916335
"1300","Mattawa",46.7179444433333,-119.792933333333,2015-06-12,5,2015,163,614.078847532,0.0697674418604651,0.827906976744186
"1301","Othello",46.936780002,-119.04597834,2015-06-12,8.2,2015,163,551.96580147103,0.104488177828118,0.228090046722356
"1302","Paterson",45.9634638883333,-119.484686116667,2015-06-12,3,2015,163,598.570477129504,0.0452261306532663,0.321608040201005
"1303","Quincy",47.128386667,-119.66516166,2015-06-12,3.7,2015,163,560.838920978748,0.0747894441325098,0.199775407074677
"1304","Royal City",46.93777,-119.61106668,2015-06-12,11.75,2015,163,561.622646485475,0.159430122116689,0.468792401628222
"1305","Snake River",46.248866665,-118.9205833,2015-06-12,19,2015,163,612.846445446319,0.236024844720497,0.360248447204969
"1306","Basin City",46.4781222233333,-119.139825922222,2015-06-19,14.6666666666667,2015,170,681.554459705806,0.0789752027265248,0.332225771642859
"1307","Mattawa",46.7179444433333,-119.792933333333,2015-06-19,4,2015,170,698.579418009262,0.0558139534883721,0.883720930232558
"1308","Othello",46.936780002,-119.04597834,2015-06-19,3.88888888888889,2015,170,629.232612073617,0.0495540138751239,0.27764406059748
"1309","Paterson",45.9634638883333,-119.484686116667,2015-06-19,3.83333333333333,2015,170,677.530646004175,0.0577889447236181,0.379396984924623
"1310","Quincy",47.128386667,-119.66516166,2015-06-19,4.4,2015,170,642.158927150556,0.0889387984278495,0.288714205502527
"1311","Royal City",46.93777,-119.61106668,2015-06-19,4.4,2015,170,641.865657677461,0.0597014925373134,0.528493894165536
"1312","Snake River",46.248866665,-118.9205833,2015-06-19,10.5,2015,170,691.449469280961,0.130434782608696,0.490683229813665
"1313","Basin City",46.4781222233333,-119.139825922222,2015-06-26,10.6666666666667,2015,177,770.758881404139,0.0574365110738363,0.389662282716696
"1314","Mattawa",46.7179444433333,-119.792933333333,2015-06-26,1,2015,177,794.507469101896,0.013953488372093,0.897674418604651
"1315","Othello",46.936780002,-119.04597834,2015-06-26,4.6,2015,177,714.525941953136,0.0586153192694323,0.336259379866912
"1316","Paterson",45.9634638883333,-119.484686116667,2015-06-26,4.5,2015,177,768.575479077277,0.0678391959798995,0.447236180904523
"1317","Quincy",47.128386667,-119.66516166,2015-06-26,4.2,2015,177,733.629984763575,0.0848961257720382,0.373610331274565
"1318","Royal City",46.93777,-119.61106668,2015-06-26,3.4,2015,177,732.876865665344,0.0461329715061058,0.574626865671642
"1319","Snake River",46.248866665,-118.9205833,2015-06-26,6.5,2015,177,780.411056014102,0.0807453416149068,0.571428571428571
"1320","Basin City",46.4781222233333,-119.139825922222,2015-07-03,17.4444444444444,2015,184,887.793693891952,0.0939326274853364,0.483594910202032
"1321","Mattawa",46.7179444433333,-119.792933333333,2015-07-03,1.66666666666667,2015,184,913.418910660841,0.0232558139534884,0.920930232558139
"1322","Othello",46.936780002,-119.04597834,2015-07-03,7.9,2015,184,831.368085616812,0.100665439614895,0.436924819481807
"1323","Paterson",45.9634638883333,-119.484686116667,2015-07-03,2.83333333333333,2015,184,884.704654498784,0.042713567839196,0.489949748743719
"1324","Quincy",47.128386667,-119.66516166,2015-07-03,5.7,2015,184,853.549723973902,0.115216170690623,0.488826501965188
"1325","Royal City",46.93777,-119.61106668,2015-07-03,5.4,2015,184,851.357390954691,0.073270013568521,0.647896879240163
"1326","Snake River",46.248866665,-118.9205833,2015-07-03,6,2015,184,896.78400261302,0.0745341614906832,0.645962732919255
"1327","Basin City",46.4781222233333,-119.139825922222,2015-07-10,16.1111111111111,2015,191,1001.59163075738,0.0867530636011069,0.570347973803139
"1328","Mattawa",46.7179444433333,-119.792933333333,2015-07-10,0.333333333333333,2015,191,1030.12383136485,0.00465116279069767,0.925581395348837
"1329","Othello",46.936780002,-119.04597834,2015-07-10,7.9,2015,191,944.661268257062,0.100665439614895,0.537590259096701
"1330","Paterson",45.9634638883333,-119.484686116667,2015-07-10,5.5,2015,191,998.741958663352,0.0829145728643216,0.57286432160804
"1331","Quincy",47.128386667,-119.66516166,2015-07-10,2.8,2015,191,969.952592859657,0.0565974171813588,0.545423919146547
"1332","Royal City",46.93777,-119.61106668,2015-07-10,3.4,2015,191,967.010091922983,0.0461329715061058,0.694029850746269
"1333","Snake River",46.248866665,-118.9205833,2015-07-10,4,2015,191,1009.76497524203,0.0496894409937888,0.695652173913043
"1334","Basin City",46.4781222233333,-119.139825922222,2015-07-17,14.7777777777778,2015,198,1095.64901017191,0.0795734997168773,0.649921473520016
"1335","Mattawa",46.7179444433333,-119.792933333333,2015-07-17,0.333333333333333,2015,198,1128.24015151077,0.00465116279069767,0.930232558139535
"1336","Othello",46.936780002,-119.04597834,2015-07-17,8.3,2015,198,1034.71838766376,0.105762423899193,0.643352682995894
"1337","Paterson",45.9634638883333,-119.484686116667,2015-07-17,4.5,2015,198,1093.91332248847,0.0678391959798995,0.64070351758794
"1338","Quincy",47.128386667,-119.66516166,2015-07-17,4.8,2015,198,1063.98578966289,0.0970241437394722,0.642448062886019
"1339","Royal City",46.93777,-119.61106668,2015-07-17,3.4,2015,198,1060.19099064162,0.0461329715061058,0.740162822252374
"1340","Snake River",46.248866665,-118.9205833,2015-07-17,4.5,2015,198,1104.55819915329,0.0559006211180124,0.751552795031056
"1341","Basin City",46.4781222233333,-119.139825922222,2015-07-24,26.5555555555556,2015,205,1190.65822828738,0.142992980694238,0.792914454214254
"1342","Mattawa",46.7179444433333,-119.792933333333,2015-07-24,0.333333333333333,2015,205,1226.87728159335,0.00465116279069767,0.934883720930233
"1343","Othello",46.936780002,-119.04597834,2015-07-24,5.3,2015,205,1126.39645453711,0.0675350417669546,0.710887724762849
"1344","Paterson",45.9634638883333,-119.484686116667,2015-07-24,3.5,2015,205,1189.1754236516,0.0527638190954774,0.693467336683417
"1345","Quincy",47.128386667,-119.66516166,2015-07-24,2.22222222222222,2015,205,1160.44492945517,0.0449185850645705,0.68736664795059
"1346","Royal City",46.93777,-119.61106668,2015-07-24,4.2,2015,205,1155.39992037907,0.0569877883310719,0.797150610583446
"1347","Snake River",46.248866665,-118.9205833,2015-07-24,4.5,2015,205,1200.38794277428,0.0559006211180124,0.807453416149068
"1348","Basin City",46.4781222233333,-119.139825922222,2015-07-31,5.55555555555556,2015,212,1273.25574632176,0.029914849517623,0.822829303731877
"1349","Mattawa",46.7179444433333,-119.792933333333,2015-07-31,0.333333333333333,2015,212,1313.35206709235,0.00465116279069767,0.93953488372093
"1350","Othello",46.936780002,-119.04597834,2015-07-31,5.6,2015,212,1205.26796864467,0.0713577799801784,0.782245504743027
"1351","Paterson",45.9634638883333,-119.484686116667,2015-07-31,1.83333333333333,2015,212,1272.62207563152,0.0276381909547739,0.721105527638191
"1352","Quincy",47.128386667,-119.66516166,2015-07-31,1.9,2015,212,1243.8203249609,0.0384053902302077,0.725772038180797
"1353","Royal City",46.93777,-119.61106668,2015-07-31,1.4,2015,212,1238.17055987957,0.0189959294436906,0.816146540027137
"1354","Snake River",46.248866665,-118.9205833,2015-07-31,6,2015,212,1284.37856722752,0.0745341614906832,0.881987577639752
"1355","Basin City",46.4781222233333,-119.139825922222,2015-08-07,18.125,2015,219,1365.46107495109,0.0975971965512452,0.920426500283123
"1356","Mattawa",46.7179444433333,-119.792933333333,2015-08-07,0.333333333333333,2015,219,1412.33530994825,0.00465116279069767,0.944186046511628
"1357","Othello",46.936780002,-119.04597834,2015-08-07,6,2015,219,1296.04870590551,0.0764547642644769,0.858700269007504
"1358","Paterson",45.9634638883333,-119.484686116667,2015-08-07,1.66666666666667,2015,219,1365.89237400357,0.0251256281407035,0.746231155778895
"1359","Quincy",47.128386667,-119.66516166,2015-08-07,3.2,2015,219,1341.34685536758,0.0646827624929815,0.790454800673779
"1360","Royal City",46.93777,-119.61106668,2015-08-07,4,2015,219,1334.29609891025,0.0542740841248304,0.870420624151968
"1361","Snake River",46.248866665,-118.9205833,2015-08-07,3.5,2015,219,1377.20283806544,0.0434782608695652,0.925465838509317
"1362","Basin City",46.4781222233333,-119.139825922222,2015-08-14,6.33333333333333,2015,226,1465.1069544927,0.0341029284500903,0.954529428733213
"1363","Mattawa",46.7179444433333,-119.792933333333,2015-08-14,0.666666666666667,2015,226,1516.31500823566,0.00930232558139535,0.953488372093023
"1364","Othello",46.936780002,-119.04597834,2015-08-14,3.1,2015,226,1394.92088008933,0.039501628203313,0.898201897210817
"1365","Paterson",45.9634638883333,-119.484686116667,2015-08-14,5.16666666666667,2015,226,1464.72526657205,0.0778894472361809,0.824120603015075
"1366","Quincy",47.128386667,-119.66516166,2015-08-14,1.6,2015,226,1443.89428422847,0.0323413812464907,0.822796181920269
"1367","Royal City",46.93777,-119.61106668,2015-08-14,3.2,2015,226,1435.92931041563,0.0434192672998643,0.913839891451832
"1368","Snake River",46.248866665,-118.9205833,2015-08-14,1,2015,226,1477.20126447173,0.0124223602484472,0.937888198757764
"1369","Basin City",46.4781222233333,-119.139825922222,2015-08-21,2.55555555555556,2015,233,1549.54138728252,0.0137608307781066,0.96829025951132
"1370","Mattawa",46.7179444433333,-119.792933333333,2015-08-21,0.333333333333333,2015,233,1606.44536914519,0.00465116279069767,0.958139534883721
"1371","Othello",46.936780002,-119.04597834,2015-08-21,4.5,2015,233,1476.84857273338,0.0573410731983576,0.955542970409175
"1372","Paterson",45.9634638883333,-119.484686116667,2015-08-21,3.66666666666667,2015,233,1548.88609661835,0.0552763819095477,0.879396984924623
"1373","Quincy",47.128386667,-119.66516166,2015-08-21,4.1,2015,233,1531.27781229403,0.0828747894441325,0.905670971364402
"1374","Royal City",46.93777,-119.61106668,2015-08-21,3,2015,233,1522.39089491688,0.0407055630936228,0.954545454545454
"1375","Snake River",46.248866665,-118.9205833,2015-08-21,0.5,2015,233,1562.57555900269,0.0062111801242236,0.944099378881988
"1376","Basin City",46.4781222233333,-119.139825922222,2015-08-28,2.55555555555556,2015,240,1632.47348958373,0.0137608307781066,0.982051090289426
"1377","Mattawa",46.7179444433333,-119.792933333333,2015-08-28,0.666666666666667,2015,240,1692.37319006731,0.00930232558139535,0.967441860465116
"1378","Othello",46.936780002,-119.04597834,2015-08-28,1.44444444444444,2015,240,1558.1830486265,0.0184057765821889,0.973948746991364
"1379","Paterson",45.9634638883333,-119.484686116667,2015-08-28,3.16666666666667,2015,240,1633.10115135856,0.0477386934673367,0.92713567839196
"1380","Quincy",47.128386667,-119.66516166,2015-08-28,2.1,2015,240,1614.94566488379,0.0424480628860191,0.948119034250421
"1381","Royal City",46.93777,-119.61106668,2015-08-28,1.6,2015,240,1605.68400987532,0.0217096336499322,0.976255088195387
"1382","Snake River",46.248866665,-118.9205833,2015-08-28,1,2015,240,1646.65303260736,0.0124223602484472,0.956521739130435
"1383","Basin City",46.4781222233333,-119.139825922222,2015-09-04,2,2015,247,1692.94681725818,0.0107693458263443,0.99282043611577
"1384","Mattawa",46.7179444433333,-119.792933333333,2015-09-04,0,2015,247,1751.00587320829,0,0.967441860465116
"1385","Othello",46.936780002,-119.04597834,2015-09-04,0.6,2015,247,1613.21432633029,0.00764547642644769,0.981594223417811
"1386","Paterson",45.9634638883333,-119.484686116667,2015-09-04,2.16666666666667,2015,247,1692.91833510739,0.0326633165829146,0.959798994974874
"1387","Quincy",47.128386667,-119.66516166,2015-09-04,1.1,2015,247,1669.40068896792,0.0222346996069624,0.970353733857383
"1388","Royal City",46.93777,-119.61106668,2015-09-04,1,2015,247,1660.000820405,0.0135685210312076,0.989823609226594
"1389","Snake River",46.248866665,-118.9205833,2015-09-04,0.5,2015,247,1709.10751260892,0.0062111801242236,0.962732919254658
"1390","Basin City",46.4781222233333,-119.139825922222,2015-09-11,0.333333333333333,2015,254,1750.15127178136,0.00179489097105738,0.994615327086828
"1391","Mattawa",46.7179444433333,-119.792933333333,2015-09-11,1,2015,254,1813.44686263206,0.013953488372093,0.981395348837209
"1392","Othello",46.936780002,-119.04597834,2015-09-11,0.222222222222222,2015,254,1665.83963021908,0.00283165793572136,0.984425881353533
"1393","Paterson",45.9634638883333,-119.484686116667,2015-09-11,0.833333333333333,2015,254,1750.09774953201,0.0125628140703518,0.972361809045226
"1394","Quincy",47.128386667,-119.66516166,2015-09-11,0.5,2015,254,1726.82564495867,0.0101066816395284,0.980460415496912
"1395","Royal City",46.93777,-119.61106668,2015-09-11,0.5,2015,254,1717.6053428175,0.0067842605156038,0.996607869742198
"1396","Snake River",46.248866665,-118.9205833,2015-09-11,0,2015,254,1768.42527482912,0,0.962732919254658
"1397","Basin City",46.4781222233333,-119.139825922222,2015-09-18,0.222222222222222,2015,261,1800.5861131395,0.00119659398070492,0.995811921067533
"1398","Mattawa",46.7179444433333,-119.792933333333,2015-09-18,0.666666666666667,2015,261,1864.23135433385,0.00930232558139535,0.990697674418605
"1399","Othello",46.936780002,-119.04597834,2015-09-18,0.222222222222222,2015,261,1710.54499715208,0.00283165793572136,0.987257539289254
"1400","Paterson",45.9634638883333,-119.484686116667,2015-09-18,1.16666666666667,2015,261,1803.30201402636,0.0175879396984925,0.989949748743719
"1401","Quincy",47.128386667,-119.66516166,2015-09-18,0.3,2015,261,1772.63401989099,0.00606400898371701,0.986524424480629
"1402","Royal City",46.93777,-119.61106668,2015-09-18,0,2015,261,1763.62068218462,0,0.996607869742198
"1403","Snake River",46.248866665,-118.9205833,2015-09-18,2.5,2015,261,1822.24942001736,0.031055900621118,0.993788819875776
"1404","Basin City",46.4781222233333,-119.139825922222,2015-09-25,0.777777777777778,2015,268,1855.116681831,0.00418807893246723,1
"1405","Mattawa",46.7179444433333,-119.792933333333,2015-09-25,0.666666666666667,2015,268,1919.79864420287,0.00930232558139535,1
"1406","Othello",46.936780002,-119.04597834,2015-09-25,1,2015,268,1761.09494704123,0.0127424607107461,1
"1407","Paterson",45.9634638883333,-119.484686116667,2015-09-25,0.666666666666667,2015,268,1857.35701380662,0.0100502512562814,1
"1408","Quincy",47.128386667,-119.66516166,2015-09-25,0.666666666666667,2015,268,1823.40245846526,0.0134755755193711,1
"1409","Royal City",46.93777,-119.61106668,2015-09-25,0.25,2015,268,1815.02919425828,0.0033921302578019,1
"1410","Snake River",46.248866665,-118.9205833,2015-09-25,0.5,2015,268,1879.50414349125,0.0062111801242236,1
"1418","Basin City",46.4914631454545,-119.153266918182,2016-05-06,0.181818181818182,2016,127,271.046202388325,0.00456100342075257,0.00456100342075257
"1419","Mattawa",46.7125055333333,-119.8055611,2016-05-06,0.416666666666667,2016,127,274.077583148231,0.0019669551534225,0.0019669551534225
"1420","Othello",46.9577097166667,-119.0602,2016-05-06,0.0454545454545455,2016,127,239.082714923567,0.000691802144586648,0.000691802144586648
"1421","Paterson",45.95778501,-119.56638164,2016-05-06,0.1,2016,127,263.382220471968,0.00231481481481481,0.00231481481481481
"1422","Quincy",47.1163291625,-119.7389479125,2016-05-06,0.0625,2016,127,239.211594244536,0.00087070091423596,0.00087070091423596
"1423","Royal City",46.93675998,-119.59765332,2016-05-06,1.1,2016,127,244.184500858375,0.0107186358099878,0.0107186358099878
"1424","Snake River",46.2694625,-118.720952075,2016-05-06,1.125,2016,127,261.050230701717,0.0171591992373689,0.0171591992373689
"1425","Basin City",46.4914631454545,-119.153266918182,2016-05-13,0.181818181818182,2016,134,328.858625789461,0.00456100342075257,0.00912200684150513
"1426","Mattawa",46.7125055333333,-119.8055611,2016-05-13,2.25,2016,134,334.28665843394,0.0106215578284815,0.012588512981904
"1427","Othello",46.9577097166667,-119.0602,2016-05-13,0.181818181818182,2016,134,292.275328962001,0.00276720857834659,0.00345901072293324
"1428","Paterson",45.95778501,-119.56638164,2016-05-13,0.65,2016,134,321.13191680549,0.0150462962962963,0.0173611111111111
"1429","Quincy",47.1163291625,-119.7389479125,2016-05-13,0.25,2016,134,293.939106992969,0.00348280365694384,0.0043535045711798
"1430","Royal City",46.93675998,-119.59765332,2016-05-13,1.1,2016,134,299.477312228351,0.0107186358099878,0.0214372716199756
"1431","Snake River",46.2694625,-118.720952075,2016-05-13,0,2016,134,314.03128372868,0,0.0171591992373689
"1432","Basin City",46.4914631454545,-119.153266918182,2016-05-20,3.59090909090909,2016,141,374.085102141707,0.0900798175598632,0.0992018244013683
"1433","Mattawa",46.7125055333333,-119.8055611,2016-05-20,19.3333333333333,2016,141,378.835259824441,0.0912667191188041,0.103855232100708
"1434","Othello",46.9577097166667,-119.0602,2016-05-20,0.454545454545455,2016,141,333.101680684344,0.00691802144586648,0.0103770321687997
"1435","Paterson",45.95778501,-119.56638164,2016-05-20,2.25,2016,141,366.02199722497,0.0520833333333333,0.0694444444444444
"1436","Quincy",47.1163291625,-119.7389479125,2016-05-20,2,2016,141,333.90012058777,0.0278624292555507,0.0322159338267305
"1437","Royal City",46.93675998,-119.59765332,2016-05-20,4.75,2016,141,339.399836548371,0.0462850182704019,0.0677222898903776
"1438","Snake River",46.2694625,-118.720952075,2016-05-20,3.5,2016,141,355.593826714401,0.0533841754051478,0.0705433746425167
"1439","Basin City",46.4914631454545,-119.153266918182,2016-05-27,3.86363636363636,2016,148,417.553749645882,0.096921322690992,0.19612314709236
"1440","Mattawa",46.7125055333333,-119.8055611,2016-05-27,19.6666666666667,2016,148,423.688933371482,0.0928402832415421,0.19669551534225
"1441","Othello",46.9577097166667,-119.0602,2016-05-27,1.54545454545455,2016,148,372.575974431638,0.023521272915946,0.0338983050847458
"1442","Paterson",45.95778501,-119.56638164,2016-05-27,3.05,2016,148,408.415625809414,0.0706018518518518,0.140046296296296
"1443","Quincy",47.1163291625,-119.7389479125,2016-05-27,0.9375,2016,148,375.316487657829,0.0130605137135394,0.0452764475402699
"1444","Royal City",46.93675998,-119.59765332,2016-05-27,3.4,2016,148,381.029331576148,0.0331303288672351,0.100852618757613
"1445","Snake River",46.2694625,-118.720952075,2016-05-27,4.25,2016,148,394.792130635591,0.0648236415633937,0.13536701620591
"1446","Basin City",46.4914631454545,-119.153266918182,2016-06-03,4.77272727272727,2016,155,478.21030656632,0.119726339794755,0.315849486887115
"1447","Mattawa",46.7125055333333,-119.8055611,2016-06-03,18.6666666666667,2016,155,486.588006829405,0.0881195908733281,0.284815106215578
"1448","Othello",46.9577097166667,-119.0602,2016-06-03,2.40909090909091,2016,155,429.544713791478,0.0366655136630924,0.0705638187478381
"1449","Paterson",45.95778501,-119.56638164,2016-06-03,2.95,2016,155,470.554677068546,0.068287037037037,0.208333333333333
"1450","Quincy",47.1163291625,-119.7389479125,2016-06-03,1.625,2016,155,434.663566946455,0.022638223770135,0.0679146713104049
"1451","Royal City",46.93675998,-119.59765332,2016-06-03,3.2,2016,155,440.450241406671,0.0311814859926918,0.132034104750305
"1452","Snake River",46.2694625,-118.720952075,2016-06-03,3.25,2016,155,452.24890992488,0.0495710200190658,0.184938036224976
"1453","Basin City",46.4914631454545,-119.153266918182,2016-06-10,10.3181818181818,2016,162,564.966685925413,0.258836944127708,0.574686431014823
"1454","Mattawa",46.7125055333333,-119.8055611,2016-06-10,39.8333333333333,2016,162,574.191416244411,0.188040912667191,0.472856018882769
"1455","Othello",46.9577097166667,-119.0602,2016-06-10,4.5,2016,162,513.613506163486,0.0684884123140782,0.139052231061916
"1456","Paterson",45.95778501,-119.56638164,2016-06-10,9.8,2016,162,557.243456242888,0.226851851851852,0.435185185185185
"1457","Quincy",47.1163291625,-119.7389479125,2016-06-10,5.25,2016,162,519.91983447094,0.0731388767958206,0.141053548106226
"1458","Royal City",46.93675998,-119.59765332,2016-06-10,9,2016,162,525.894093603795,0.0876979293544458,0.21973203410475
"1459","Snake River",46.2694625,-118.720952075,2016-06-10,3.25,2016,162,537.638065279597,0.0495710200190658,0.234509056244042
"1460","Basin City",46.4914631454545,-119.153266918182,2016-06-17,3.04545454545455,2016,169,607.876562629907,0.0763968072976055,0.651083238312429
"1461","Mattawa",46.7125055333333,-119.8055611,2016-06-17,15.5,2016,169,616.871611794119,0.0731707317073171,0.546026750590087
"1462","Othello",46.9577097166667,-119.0602,2016-06-17,2.31818181818182,2016,169,551.938582740632,0.0352819093739191,0.174334140435835
"1463","Paterson",45.95778501,-119.56638164,2016-06-17,9.2,2016,169,599.800952295483,0.212962962962963,0.648148148148148
"1464","Quincy",47.1163291625,-119.7389479125,2016-06-17,2.9375,2016,169,557.785606298099,0.0409229429690901,0.181976491075316
"1465","Royal City",46.93675998,-119.59765332,2016-06-17,5.625,2016,169,564.716679364163,0.0548112058465286,0.274543239951279
"1466","Snake River",46.2694625,-118.720952075,2016-06-17,2.5,2016,169,579.006198607798,0.0381315538608198,0.272640610104862
"1467","Basin City",46.4914631454545,-119.153266918182,2016-06-24,1,2016,176,668.866684970488,0.0250855188141391,0.676168757126568
"1468","Mattawa",46.7125055333333,-119.8055611,2016-06-24,2.83333333333333,2016,176,677.831282269545,0.013375295043273,0.559402045633359
"1469","Othello",46.9577097166667,-119.0602,2016-06-24,2.04545454545455,2016,176,608.237429866737,0.0311310965063992,0.205465236942235
"1470","Paterson",45.95778501,-119.56638164,2016-06-24,0.2,2016,176,660.355995026008,0.00462962962962963,0.652777777777778
"1471","Quincy",47.1163291625,-119.7389479125,2016-06-24,0.75,2016,176,613.602331643925,0.0104484109708315,0.192424902046147
"1472","Royal City",46.93675998,-119.59765332,2016-06-24,0.9,2016,176,621.185704672909,0.00876979293544458,0.283313032886723
"1473","Snake River",46.2694625,-118.720952075,2016-06-24,1.75,2016,176,636.813925820565,0.0266920877025739,0.299332697807436
"1474","Basin City",46.4914631454545,-119.153266918182,2016-07-01,1.72727272727273,2016,183,760.069952903594,0.0433295324971494,0.719498289623717
"1475","Mattawa",46.7125055333333,-119.8055611,2016-07-01,10.1666666666667,2016,183,772.613590746807,0.047993705743509,0.607395751376869
"1476","Othello",46.9577097166667,-119.0602,2016-07-01,3.36363636363636,2016,183,695.874075102507,0.051193358699412,0.256658595641647
"1477","Paterson",45.95778501,-119.56638164,2016-07-01,2.9,2016,183,753.407595494836,0.0671296296296296,0.719907407407407
"1478","Quincy",47.1163291625,-119.7389479125,2016-07-01,2.75,2016,183,704.577721622177,0.0383108402263822,0.230735742272529
"1479","Royal City",46.93675998,-119.59765332,2016-07-01,3.5,2016,183,712.246879764836,0.0341047503045067,0.31741778319123
"1480","Snake River",46.2694625,-118.720952075,2016-07-01,3.375,2016,183,725.632998809848,0.0514775977121068,0.350810295519542
"1481","Basin City",46.4914631454545,-119.153266918182,2016-07-08,2.36363636363636,2016,190,836.944309557113,0.0592930444697833,0.778791334093501
"1482","Mattawa",46.7125055333333,-119.8055611,2016-07-08,12.6666666666667,2016,190,852.369532254501,0.0597954366640441,0.667191188040913
"1483","Othello",46.9577097166667,-119.0602,2016-07-08,5.72727272727273,2016,190,766.383550972486,0.0871670702179177,0.343825665859564
"1484","Paterson",45.95778501,-119.56638164,2016-07-08,1.95,2016,190,834.621884082848,0.0451388888888889,0.765046296296296
"1485","Quincy",47.1163291625,-119.7389479125,2016-07-08,7.3125,2016,190,778.397285811324,0.101872006965607,0.332607749238137
"1486","Royal City",46.93675998,-119.59765332,2016-07-08,7.6,2016,190,786.239658987988,0.0740560292326431,0.391473812423873
"1487","Snake River",46.2694625,-118.720952075,2016-07-08,5.875,2016,190,800.899025691752,0.0896091515729266,0.440419447092469
"1488","Basin City",46.4914631454545,-119.153266918182,2016-07-15,0.954545454545455,2016,197,913.20582971257,0.023945267958951,0.802736602052451
"1489","Mattawa",46.7125055333333,-119.8055611,2016-07-15,2.33333333333333,2016,197,930.944013235541,0.011014948859166,0.678206136900079
"1490","Othello",46.9577097166667,-119.0602,2016-07-15,1.72727272727273,2016,197,835.756113666115,0.0262884814942926,0.370114147353857
"1491","Paterson",45.95778501,-119.56638164,2016-07-15,0.55,2016,197,912.22523486489,0.0127314814814815,0.777777777777778
"1492","Quincy",47.1163291625,-119.7389479125,2016-07-15,1.75,2016,197,850.211232355087,0.0243796255986069,0.356987374836744
"1493","Royal City",46.93675998,-119.59765332,2016-07-15,8.4,2016,197,858.583545921274,0.0818514007308161,0.473325213154689
"1494","Snake River",46.2694625,-118.720952075,2016-07-15,1.25,2016,197,874.563795122347,0.0190657769304099,0.459485224022879
"1495","Basin City",46.4914631454545,-119.153266918182,2016-07-22,0.545454545454545,2016,204,995.795196781809,0.0136830102622577,0.816419612314709
"1496","Mattawa",46.7125055333333,-119.8055611,2016-07-22,6,2016,204,1013.42566450366,0.028324154209284,0.706530291109363
"1497","Othello",46.9577097166667,-119.0602,2016-07-22,3.54545454545455,2016,204,912.164767199962,0.0539605672777586,0.424074714631615
"1498","Paterson",45.95778501,-119.56638164,2016-07-22,0.9,2016,204,996.733053888679,0.0208333333333333,0.798611111111111
"1499","Quincy",47.1163291625,-119.7389479125,2016-07-22,3,2016,204,926.41479244263,0.0417936438833261,0.39878101872007
"1500","Royal City",46.93675998,-119.59765332,2016-07-22,8.3,2016,204,936.074999269259,0.0808769792935445,0.554202192448234
"1501","Snake River",46.2694625,-118.720952075,2016-07-22,0.625,2016,204,956.375238686263,0.00953288846520496,0.469018112488084
"1502","Basin City",46.4914631454545,-119.153266918182,2016-07-29,1.04545454545455,2016,211,1095.4070587193,0.0262257696693272,0.842645381984036
"1503","Mattawa",46.7125055333333,-119.8055611,2016-07-29,7.83333333333333,2016,211,1117.09519669137,0.036978756884343,0.743509047993706
"1504","Othello",46.9577097166667,-119.0602,2016-07-29,10.5909090909091,2016,211,1009.87679842345,0.161189899688689,0.585264614320304
"1505","Paterson",45.95778501,-119.56638164,2016-07-29,0.7,2016,211,1097.14953715615,0.0162037037037037,0.814814814814815
"1506","Quincy",47.1163291625,-119.7389479125,2016-07-29,8.4375,2016,211,1027.86594048727,0.117544623421855,0.516325642141924
"1507","Royal City",46.93675998,-119.59765332,2016-07-29,7.3,2016,211,1037.28611045185,0.0711327649208283,0.625334957369062
"1508","Snake River",46.2694625,-118.720952075,2016-07-29,2.625,2016,211,1054.205117462,0.0400381315538608,0.509056244041945
"1509","Basin City",46.4914631454545,-119.153266918182,2016-08-05,0.954545454545455,2016,218,1182.7478431555,0.023945267958951,0.866590649942987
"1510","Mattawa",46.7125055333333,-119.8055611,2016-08-05,18.3333333333333,2016,218,1207.99845378877,0.0865460267505901,0.830055074744296
"1511","Othello",46.9577097166667,-119.0602,2016-08-05,9.13636363636364,2016,218,1093.48516840392,0.139052231061916,0.724316845382221
